Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Interval
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2009.5,103.0787934,89.73337413,117.8962308,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2010.5,96.96311913,83.45455009,111.8602263,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2011.5,91.22126621,77.37312876,106.542572,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2012.5,85.84099371,71.34403524,102.3227476,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2013.5,80.7543488,65.66825133,98.93303965,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2014.5,76.34881021,60.21331682,96.20777621,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2015.5,72.40056919,55.35915765,94.44862837,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2016.5,69.13806097,51.14538364,93.28649206,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2017.5,66.15840255,47.25597423,92.4903678,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2018.5,63.43003573,43.78350431,91.90524975,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2019.5,61.00539693,40.75454517,91.40352081,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2020.5,58.8217312,37.94659845,90.9258702,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2021.5,56.91749029,35.46482563,90.78369338,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2022.5,54.81576846,33.10716198,91.39260335,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Male,Total,UN IGME estimate,2023.0,2023.5,53.11246075,30.92392615,90.5290225,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1990.5,201.5259442,170.2260254,237.8380424,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1991.5,203.2106497,171.6908831,239.0029077,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1992.5,204.6632171,172.9428868,240.5493439,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1993.5,227.8843949,193.1454026,267.6434675,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1994.5,205.219678,174.0264924,240.9592047,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1995.5,204.4378006,174.1062844,238.8955334,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1996.5,202.2541462,172.2563534,236.0127367,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1997.5,199.1037784,169.6094776,231.8272361,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1998.5,194.9924286,166.4823355,226.8409221,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1999.5,189.9722648,162.26864,220.7286695,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2000.5,184.6490112,158.1334933,214.8824613,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2001.5,179.2629909,153.6425717,208.2340891,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2002.5,172.7495394,147.8690258,201.373731,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2003.5,166.1545666,141.7435717,194.4107703,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2004.5,159.13998,135.275531,186.3345231,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2005.5,151.7138972,128.8190463,177.5353536,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2006.5,143.4741268,121.5530762,168.1579483,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2007.5,135.9901625,114.3663287,159.8287309,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2008.5,128.5390036,107.7068725,151.7752619,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2009.5,121.3942385,100.7009897,143.8531211,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2010.5,114.5643801,94.3004746,136.4943535,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2011.5,107.8986269,87.87407849,130.1381696,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2012.5,101.6811676,81.56321754,124.5531145,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2013.5,95.91649495,75.2109621,120.3330068,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2014.5,90.85456896,68.93349762,117.8903376,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2015.5,86.23808123,63.55344599,115.1049366,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2016.5,82.44538129,58.94531835,113.7146348,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2017.5,78.89384932,54.93093621,112.8652846,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2018.5,76.03523575,51.1125351,112.0253352,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2019.5,73.21509548,47.66446973,111.7190576,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2020.5,70.78461909,44.53775309,111.9302521,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2021.5,68.36502229,41.80448477,111.3541457,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2022.5,66.20469535,39.19462067,111.1668974,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2023.5,64.31532571,36.67848464,110.4286304,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1990.5,188.7647048,161.7052677,218.9877146,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1991.5,190.06815,163.2746855,219.5330315,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1992.5,190.8652423,164.6052491,220.890356,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1993.5,213.673466,183.9920034,247.6014384,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1994.5,190.7878265,164.7336517,220.2541607,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1995.5,189.5027956,163.5390165,218.7966696,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1996.5,187.3505095,162.1060171,215.8713244,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1997.5,184.2836678,159.7297308,212.0224272,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1998.5,179.9819151,155.8241684,206.5288591,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1999.5,175.0221227,151.8138346,200.8599797,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2000.5,169.5725232,147.2914976,194.6601923,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2001.5,163.8052639,142.0690586,187.8338256,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2002.5,157.7925283,136.3525441,181.4253907,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2003.5,151.5261203,130.8102796,174.7527999,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2004.5,144.5950811,124.5161867,167.4913228,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2005.5,137.1227198,117.7658904,158.984216,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2006.5,129.0975809,110.9314822,150.0864966,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2007.5,121.4818085,103.9015368,141.437877,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2008.5,113.970563,97.0481618,133.2891201,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2009.5,107.2271721,90.52753123,126.0924868,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2010.5,100.7717728,84.00464829,119.8201618,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2011.5,94.61601957,77.84266886,114.0103153,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2012.5,89.02220282,72.17752348,108.8972898,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2013.5,83.79277242,66.42419864,104.6413441,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2014.5,79.15891562,60.93515097,101.5204875,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2015.5,75.05529788,56.0208798,99.42028674,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2016.5,71.5937158,51.67355198,98.10976495,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2017.5,68.46396717,48.00430411,96.96220207,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2018.5,65.6756493,44.67125667,95.99147885,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2019.5,63.03603827,41.41249307,95.30084345,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2020.5,60.89218973,38.74178373,94.99789715,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2021.5,58.6960576,35.9825058,94.40186385,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2022.5,56.73043108,33.67750156,94.49044244,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2023.5,54.88694845,31.45060209,94.23507978,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1990.5,178.8877597,156.8640905,202.5128941,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1991.5,180.1763595,158.2383406,203.861825,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1992.5,181.2867722,159.2386068,205.6870174,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1993.5,204.169699,179.8299358,232.0402071,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1994.5,181.4541711,159.9282502,205.9403262,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1995.5,180.4589965,159.0378972,204.4002624,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1996.5,178.6844512,157.6942063,202.2804721,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1997.5,175.8884703,155.2596642,198.3720413,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1998.5,172.0380179,152.1249904,194.0223936,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1999.5,167.4718726,148.1627617,188.5579255,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2000.5,162.2340862,143.79726,183.0762172,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2001.5,156.8613678,138.7720097,177.2961479,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2002.5,151.0434375,133.4782336,170.9698669,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2003.5,144.899582,127.7048473,164.2334433,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2004.5,138.06731,121.3189954,157.228914,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2005.5,130.6512778,114.5103329,149.3490431,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2006.5,122.8828937,107.4581921,140.4669908,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2007.5,115.1849667,100.1769711,132.0893812,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2008.5,107.7797338,93.11769238,124.221867,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2009.5,101.0282257,86.40290759,117.0593353,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2010.5,94.68023195,80.22076406,110.561722,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2011.5,88.66560682,74.31260707,104.9549309,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2012.5,83.1615747,68.26675701,100.3886558,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2013.5,78.05045049,62.59987921,96.47329741,,Normal value,"Deaths per 1,000 live births",,,,1.0
Burundi,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2014.5,73.56929411,57.12057235,93.51935403,,Normal value,"Deaths per 1,000 live births",,,,1.0
